Entity,Code,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
Middle Africa (BP),,2009,0.079,0,0.028731389,0,45.127434,0,18.1715,1.5565578,115.15214
Middle Africa (BP),,2010,0.067,0,0.037523057,0,46.726315,0,28.65475,1.5851187,119.93921
Middle Africa (BP),,2011,0.07,0,0.045777224,0,47.255753,0,29.8185,1.4435053,129.12303
Middle Africa (BP),,2012,0.073,0,0.055011388,0,46.444,0,36.834,0.5544636,141.57219
Middle Africa (BP),,2013,0.078,0,0.064172775,0,53.10177,0,40.55849,0.3627111,159.88274
Middle Africa (BP),,2014,0.082,0,0.07690861,0,56.02875,0,39.77898,0.2061,169.29402
Middle Africa (BP),,2015,0.045,0,0.0880575,0,56.799095,0,43.277225,0.17674416,164.09093
Middle Africa (BP),,2016,0.048,0,0.10337639,0.023833333,59.193584,0,55.27406,0.73523664,151.42216
Middle Africa (BP),,2017,0.048976,0,0.12067361,0.023694444,66.17563,0,54.542526,2.5698626,141.00323
Middle Africa (BP),,2018,0.050622,0,0.18492305,0.023555556,74.5634,0,55.16149,2.96413,140.99591
Middle Africa (BP),,2019,0.05259,0,0.18424138,0.023472222,79.39525,0,50.58902,1.6871458,147.92677
Middle Africa (BP),,2020,0.05273408,0,0.18688667,0.023444444,85.81852,0,52.89527,2.0172415,134.85144
Middle Africa (BP),,2021,0.05259,0,0.18614334,0.023277778,87.295876,0,61.461094,1.70636,144.6884
Middle East (BP),,1965,0,0,0,0,6.936674,0,37.87228,2.5297086,490.88422
Middle East (BP),,1966,0,0,0,0,7.5288396,0,46.176548,2.770807,503.216
Middle East (BP),,1967,0,0,0,0,8.364718,0,54.859325,3.0530448,525.36847
Middle East (BP),,1968,0,0,0,0,9.110934,0,71.1359,3.3570652,541.11755
Middle East (BP),,1969,0,0,0,0,10.041723,0,85.006294,3.7021763,562.85675
Middle East (BP),,1970,0,0,0,0,10.584957,0,94.029175,4.0724187,597.3011
Middle East (BP),,1971,0,0,0,0,11.103193,0,105.18844,2.898545,640.3369
Middle East (BP),,1972,0,0,0,0,13.510971,0,118.74365,4.464373,681.1905
Middle East (BP),,1973,0,0,0,0,11.089944,0,143.79762,7.5419855,738.91516
Middle East (BP),,1974,0,0,0,0,14.240673,0,151.48758,8.194324,785.68787
Middle East (BP),,1975,0,0,0,0,16.087366,0,170.42416,15.095484,752.1192
Middle East (BP),,1976,0,0,0,0,18.703074,0,183.55867,14.882353,858.05194
Middle East (BP),,1977,0,0,0,0,20.989305,0,214.05447,15.054687,973.8176
Middle East (BP),,1978,0,0,0,0,29.014738,0,233.88025,9.252351,1019.75726
Middle East (BP),,1979,0,0,0,0,28.433903,0,316.76944,13.287019,1152.725
Middle East (BP),,1980,0,0,0,0,28.631647,0,317.0203,14.00031,1104.137
Middle East (BP),,1981,0,0,0,0,30.203732,0,343.45538,11.741648,1206.3472
Middle East (BP),,1982,0,0,0,0,31.361448,0,383.98187,22.22158,1322.176
Middle East (BP),,1983,0,0,0,0,30.223003,0,392.84027,27.009151,1478.9518
Middle East (BP),,1984,0,0,0,0,30.673695,0,504.47263,31.156921,1617.8403
Middle East (BP),,1985,0,0,0,0,30.865053,0,544.3922,32.74094,1699.3196
Middle East (BP),,1986,0,0,0,0,32.760483,0,659.04785,34.935963,1689.8955
Middle East (BP),,1987,0,0,0,0,41.146503,0,722.674,36.30193,1775.8428
Middle East (BP),,1988,0,0,0,0,42.28199,0,804.04193,35.591427,1842.0192
Middle East (BP),,1989,0,0,0,0,37.329033,0,906.9268,34.554592,1892.5596
Middle East (BP),,1990,0,0,0,0.0029444445,45.162876,0,956.8127,35.8264,1953.284
Middle East (BP),,1991,0,0,0,0.0029444445,32.55404,0,1001.00305,41.656124,2020.4628
Middle East (BP),,1992,0,0,0,0.0029444445,52.714443,0,1144.0255,47.13853,2149.1426
Middle East (BP),,1993,0,0,0,0.0029444445,59.27797,0,1071.7473,55.137726,2299.2612
Middle East (BP),,1994,0,0,0,0.0029444445,48.937466,0,1239.8632,57.688923,2527.0527
Middle East (BP),,1995,0,0,0,0.0029444445,55.155853,0,1363.4528,61.44041,2513.5361
Middle East (BP),,1996,0,0,0,0.0029444445,55.290894,0,1421.7241,72.346115,2569.152
Middle East (BP),,1997,0,0,0,0.0088611115,47.09613,0,1502.8632,77.74352,2700.301
Middle East (BP),,1998,0,0,0,0.0088611115,50.89144,0,1621.9945,84.52492,2687.3289
Middle East (BP),,1999,0,0,0,0.11236556,34.895576,0,1730.2716,82.57796,2680.8403
Middle East (BP),,2000,0.003,0,0,0.11680111,31.705362,0,1833.0189,89.48391,2816.111
Middle East (BP),,2001,0.005,0,0,0.13719472,34.130623,0,1948.442,100.715775,2936.0923
Middle East (BP),,2002,0.005,0.11721999,0,0.12930444,49.106125,0,2146.1323,105.65842,3004.5894
Middle East (BP),,2003,0.006,0.11988046,0,0.123545274,53.607586,0,2253.4685,110.28631,3105.496
Middle East (BP),,2004,0.006,0.12313213,0,0.17693333,66.515335,0,2483.882,112.06979,3314.2988
Middle East (BP),,2005,0.005,0.18181013,0,0.24625361,68.48742,0,2662.9575,114.04931,3448.8462
Middle East (BP),,2006,0.006,0.09975553,0.00028333333,0.39664945,80.3947,0,2818.764,113.9084,3592.4658
Middle East (BP),,2007,0.01,0.089013174,0.00028333333,0.4382814,75.513916,0,3059.6414,115.39714,3684.735
Middle East (BP),,2008,0.016,0.092519075,0.009861111,0.5903933,38.470913,0,3371.095,112.226974,3954.424
Middle East (BP),,2009,0.0507,0.098649964,0.09568667,0.67164725,33.8374,0,3468.6304,111.46787,4016.7637
Middle East (BP),,2010,0.0802,0.112839095,0.27131695,0.50598806,48.268215,0,3804.9849,116.807335,4158.8105
Middle East (BP),,2011,0.217844,0.13336013,0.6252906,0.6187661,50.36132,0.28346667,3984.864,119.35878,4322.234
Middle East (BP),,2012,0.219444,0.1266735,1.1815181,0.80969363,58.69763,3.8196535,4110.3228,139.98444,4504.1816
Middle East (BP),,2013,0.183244,0.09473613,1.8842747,0.6426236,64.07391,11.129087,4233.529,130.29578,4635.7715
Middle East (BP),,2014,0.268444,0.12705779,3.5406513,0.59485835,54.02884,10.579254,4474.281,130.81053,4728.319
Middle East (BP),,2015,0.211444,0.13969204,4.9519644,0.75561833,45.154106,9.032548,4793.359,122.045,4679.6094
Middle East (BP),,2016,0.324144,0.26305303,7.442534,1.5071722,53.93154,16.631624,5011.6646,112.77679,4757.632
Middle East (BP),,2017,0.329384,0.35927424,9.434373,2.11006,54.861855,17.768082,5168.4023,111.40319,4771.134
Middle East (BP),,2018,0.343984,0.42310473,14.316211,3.88184,33.81253,17.480797,5299.2827,107.15637,4824.1426
Middle East (BP),,2019,0.36043,0.48680425,26.768934,4.263667,106.930016,16.215496,5441.6973,110.62857,4733.128
Middle East (BP),,2020,0.37408626,0.562292,33.268776,6.883571,73.79489,20.045704,5569.325,101.13334,4360.1323
Middle East (BP),,2021,0.41840345,0.5960518,39.80279,7.578767,51.03598,35.356266,5754.272,94.21635,4526.97
Morocco,MAR,1965,0,0,0,0,3.586828,0,0.486325,2.1136668,11.545965
Morocco,MAR,1966,0,0,0,0,3.1166666,0,0.486325,3.2408333,16.513165
Morocco,MAR,1967,0,0,0,0,2.755914,0,0.486325,3.2271667,18.142166
Morocco,MAR,1968,0,0,0,0,3.1284947,0,0.486325,2.9001667,19.909145
Morocco,MAR,1969,0,0,0,0,4.0451612,0,0.486325,2.8981667,21.551186
Morocco,MAR,1970,0,0,0,0,3.9801075,0,0.486325,3.323,22.557482
Morocco,MAR,1971,0,0,0,0,4.4946237,0,0.50210196,3.4766667,23.806576
Morocco,MAR,1972,0,0,0,0,4.7193546,0,0.54384196,4.2968335,25.329979
Morocco,MAR,1973,0,0,0,0,3.5247312,0,0.6800525,4.257167,30.294249
Morocco,MAR,1974,0,0,0,0,3.9534948,0,0.78028,4.2161665,32.480705
Morocco,MAR,1975,0,0,0,0,3.004301,0,0.6902986,4.7921667,33.62336
Morocco,MAR,1976,0,0,0,0,2.9510753,0,0.77203417,5.1995,36.71666
Morocco,MAR,1977,0,0,0,0,4.03629,0,0.84101194,4.9101667,41.40305
Morocco,MAR,1978,0,0,0,0,4.1870966,0,0.7940267,4.9498334,44.40629
Morocco,MAR,1979,0,0,0,0,4.677957,0,0.735295,4.8281665,50.361397
Morocco,MAR,1980,0,0,0,0,4.479839,0,0.6453139,4.628,51.02236
Morocco,MAR,1981,0,0,0,0,3.027957,0,0.82850945,4.9168334,50.17696
Morocco,MAR,1982,0,0,0,0,1.6913978,0,0.7687778,5.477667,52.811638
Morocco,MAR,1983,0,0,0,0,1.4223119,0,0.8117739,6.785333,53.351727
Morocco,MAR,1984,0,0,0,0,1.0822581,0,0.8107739,5.8275,55.4834
Morocco,MAR,1985,0,0,0,0,1.4370967,0,0.91623473,7.69906,55.25038
Morocco,MAR,1986,0,0,0,0,1.9013442,0,0.8869969,10.45537,54.291435
Morocco,MAR,1987,0,0,0,0,2.439516,0,0.7207925,12.13009,54.27466
Morocco,MAR,1988,0,0,0,0,2.767742,0,0.7365394,11.96727,58.01529
Morocco,MAR,1989,0,0,0,0,3.4212368,0,0.5440981,13.21168,63.67005
Morocco,MAR,1990,0,0,0,0,3.607527,0,0.50335807,12.74648,65.8984
Morocco,MAR,1991,0,0,0,0,3.625269,0,0.3221625,13.88622,65.97016
Morocco,MAR,1992,0,0,0,0,2.8505375,0,0.21168916,12.87441,77.842674
Morocco,MAR,1993,0,0,0,0,1.3099461,0,0.20694417,14.06067,79.18833
Morocco,MAR,1994,0,0,0,0,2.4838707,0,0.2021875,15.67724,86.091125
Morocco,MAR,1995,0,0,0,0,1.8067206,0,0.127965,18.99179,81.52536
Morocco,MAR,1996,0,0,0,0,5.786828,0,0.16270362,24.3067,76.85733
Morocco,MAR,1997,0,0,0,0,6.1594086,0,0.29991445,23.15533,81.739136
Morocco,MAR,1998,0,0,0,0,5.25457,0,0.32915223,27.62125,81.00672
Morocco,MAR,1999,0,0,0,0,2.439516,0,0.3836389,26.41173,89.25713
Morocco,MAR,2000,0,0,0,0.18924722,2.1231184,0,0.44187027,31.22655,83.48259
Morocco,MAR,2001,0,0,0,0.6045967,2.5332546,0,0.43712527,39.69319,83.63728
Morocco,MAR,2002,0,0,0.00029444444,0.56596196,2.4576585,0,0.5288039,39.47222,87.03641
Morocco,MAR,2003,0,0,0.00029166666,0.58814526,4.181143,0,0.50677055,38.060337,87.084114
Morocco,MAR,2004,0,0,0.00029166666,0.5731605,4.5855727,0,0.64998835,42.1006,100.61575
Morocco,MAR,2005,0,0,0.0002888889,0.5907222,2.762335,0,4.2524657,44.14748,109.33425
Morocco,MAR,2006,0,0,0.0002861111,0.5212781,2.7956102,0,5.2770233,44.8918,110.87303
Morocco,MAR,2007,0,0,0.0002861111,0.78862363,2.5505142,0,5.9527907,37.59607,115.99519
Morocco,MAR,2008,0,0,0.00028333333,0.83795947,2.573451,0,5.8785377,42.616043,127.88396
Morocco,MAR,2009,0,0,0.00028333333,1.0922297,7.1725225,0,6.4577985,31.469975,129.22275
Morocco,MAR,2010,0,0,0.00028055554,1.8285514,9.625153,0,6.975145,32.415386,143.70778
Morocco,MAR,2011,0,0,0.00027777778,1.9095409,5.532206,0,8.828713,34.625904,153.33932
Morocco,MAR,2012,0,0,0.00027777778,1.9961292,4.4720964,0,11.807597,35.170517,154.29114
Morocco,MAR,2013,0,0,0.00027527777,3.31111,7.5902886,0,11.449188,34.901863,156.06314
Morocco,MAR,2014,0,0,0.0002736111,5.2117624,4.435877,0,11.09615,46.95287,148.6853
Morocco,MAR,2015,0,0,0.015361111,6.7846746,5.076253,0,11.298372,51.696514,145.51521
Morocco,MAR,2016,0,0,1.0748305,8.031381,3.361556,0,11.481955,49.81594,149.06465
Morocco,MAR,2017,0,0,1.1052339,8.07675,3.1528625,0,11.392855,51.781147,157.80402
Morocco,MAR,2018,0,0,2.513851,10.161558,4.480388,0,10.296374,59.892403,154.05063
Morocco,MAR,2019,0,0,4.16869,12.386935,3.3286557,0,9.756849,77.48747,156.34242
Morocco,MAR,2020,0,0,3.9915228,12.059633,2.278666,0,7.612469,77.79928,136.36765
Morocco,MAR,2021,0,0,4.762892,13.362506,2.1412456,0,7.6612716,85.417854,152.0575
Netherlands,NLD,1965,0,0,0,0,0,0,15,103.05556,295.90454
Netherlands,NLD,1966,0,0,0,0,0,0,28.61111,93.888885,320.87744
Netherlands,NLD,1967,0,0,0,0,0,0,50.555557,90.27778,327.9667
Netherlands,NLD,1968,0,0,0,0,0,0.079450555,85,85.55556,353.75812
Netherlands,NLD,1969,0,0,0,0,0,0.89381725,125.27778,72.77778,385.83737
Netherlands,NLD,1970,0,0,0,0,0,1.0442055,176.38889,53.333332,429.0313
Netherlands,NLD,1971,0,0,0,0,0,1.1491936,230.55556,40.27778,423.7892
Netherlands,NLD,1972,0,0,0,0,0,0.92503,300,34.444443,472.7687
Netherlands,NLD,1973,0,0,0,0,0,3.1439667,333.6111,35,487.92667
Netherlands,NLD,1974,0,0,0,0,0,9.298536,355,33.333332,418.32544
Netherlands,NLD,1975,0.803,0,0,0,0,9.463112,370.27777,28.055555,412.4857
Netherlands,NLD,1976,0.872,0,0,0,0,10.986857,384.44446,35,464.20844
Netherlands,NLD,1977,0.867,0,0,0,0,10.527181,385.83334,36.666668,445.51944
Netherlands,NLD,1978,1.211,0,0,0,0,11.52031,386.66666,41.944443,455.18344
Netherlands,NLD,1979,1.106,0,0,0,0,9.900089,385,40,490.4418
Netherlands,NLD,1980,1.024,0,0,0,0,11.9175625,351.94446,46.38889,458.67548
Netherlands,NLD,1981,1.085,0,0,0,0,10.37963,335,51.38889,426.86795
Netherlands,NLD,1982,0.265,0,0,0,0,11.057796,320,59.444443,373.06772
Netherlands,NLD,1983,0.231,0,0,0,0,10.183841,342.22223,61.38889,353.5345
Netherlands,NLD,1984,0.017,0,0,0,0,10.530018,363.6111,74.166664,349.00687
Netherlands,NLD,1985,0.441,0,0,0,0.0088611115,11.063471,383.33334,73.888885,353.14587
Netherlands,NLD,1986,0.553,0,0,0.0029444445,0.0088611115,11.962963,382.22223,76.111115,391.5668
Netherlands,NLD,1987,0.702,0,0,0.0059166667,0.0029444445,10.090203,394.44446,80.27778,394.37207
Netherlands,NLD,1988,0.835,0,0,0.047311943,0.0059166667,10.427868,356.66666,96.111115,418.44598
Netherlands,NLD,1989,0.9,0,0,0.06801084,0.10940861,11.403973,365.83334,95.27778,412.89236
Netherlands,NLD,1990,0.67,0,0,0.16559139,0.25134417,9.936977,368.05554,101.666664,428.5198
Netherlands,NLD,1991,0.75,0,0,0.260215,0.30752695,9.446087,410.69446,93.611115,411.34976
Netherlands,NLD,1992,0.752,0,0.0029444445,0.4346775,0.3548386,10.782557,399.91666,93.333336,431.89185
Netherlands,NLD,1993,0.863,0,0.0029444445,0.5145161,0.27204305,11.202509,411.30554,94.166664,426.74704
Netherlands,NLD,1994,0.939,0,0.000029444445,0.7037633,0.29569888,11.256422,397.22223,100.27778,424.05542
Netherlands,NLD,1995,1.017,0,0.0029444445,0.93736553,0.260215,11.401135,408.02777,103.611115,447.47482
Netherlands,NLD,1996,1.316,0,0.0059166667,1.2922041,0.23655917,11.804062,452.19446,100,447.37653
Netherlands,NLD,1997,1.463,0,0.0059166667,1.40457,0.27204305,6.832736,423.69446,97.22222,464.7484
Netherlands,NLD,1998,1.590281,0,0.010361111,1.8924731,0.33209944,10.808352,418.3889,99.166664,470.2668
Netherlands,NLD,1999,1.788338,0,0.015583334,1.907258,0.26686528,10.862612,408.77777,86.94444,479.29355
Netherlands,NLD,2000,2.013194,0,0.022805555,2.4513443,0.42105445,11.120811,409.91666,90.27778,486.18246
Netherlands,NLD,2001,2.358034,0,0.0383675,2.423675,0.34467307,11.199034,418.19446,96.111115,509.7186
Netherlands,NLD,2002,2.906752,0,0.049736943,2.7612176,0.32000944,10.961441,413.97223,96.666664,512.05084
Netherlands,NLD,2003,2.547534,0,0.08914972,3.8223636,0.20887555,11.181851,416.83334,100,512.8084
Netherlands,NLD,2004,3.324906,0,0.095498055,5.380044,0.2758664,10.568727,426.77777,98.611115,536.42145
Netherlands,NLD,2005,5.276719,0,0.097925834,5.918676,0.25198027,10.983891,414.55554,94.166664,569.4229
Netherlands,NLD,2006,5.194,0.4653914,0.10022361,7.7793365,0.2993336,9.473091,398.08334,89.72222,567.0726
Netherlands,NLD,2007,4.026282,3.7987733,0.10098,9.7185335,0.30255556,11.397018,388.05554,97.77778,583.52014
Netherlands,NLD,2008,5.082893,3.299828,0.10928028,11.966163,0.28100583,11.241494,403.8889,92.5,554.8765
Netherlands,NLD,2009,6.111,4.3195567,0.12411917,12.79993,0.27151304,11.385002,413.58334,87.22222,530.0778
Netherlands,NLD,2010,7.058056,2.6481674,0.1649914,11.083042,0.28912362,10.571615,467.58334,87.77778,539.92944
Netherlands,NLD,2011,7.083559,4.6183057,0.27681443,14.069611,0.15724333,10.961434,409.27777,86.583336,546.457
Netherlands,NLD,2012,7.203605,4.342528,0.69577444,13.659854,0.2862253,10.30019,392.83334,95.138885,518.87164
Netherlands,NLD,2013,5.954,4.4795556,1.406043,15.336329,0.31154805,7.5604634,391.1111,95.19444,493.015
Netherlands,NLD,2014,5.013182,4.4382915,2.1259973,15.705545,0.30321583,10.635921,344.72223,105.30556,470.39206
Netherlands,NLD,2015,4.93,4.957028,3.0201929,20.331598,0.25044638,10.538333,340.80554,128.66667,459.196
Netherlands,NLD,2016,4.90458,4.868764,4.174637,21.872623,0.27040777,10.173457,351.52777,119.27778,473.8621
Netherlands,NLD,2017,4.59935,5.3255553,5.8664045,28.126648,0.1639786,8.689124,360.8889,106.97222,455.89404
Netherlands,NLD,2018,4.571278,6.5894446,9.813965,27.908484,0.19241638,8.923401,354.94446,96.111115,467.30585
Netherlands,NLD,2019,5.814188,8.649861,14.232685,30.334578,0.19703223,9.889585,370.19446,74.666664,458.82004
Netherlands,NLD,2020,8.847524,9.484208,23.018755,40.284992,0.12202972,10.300877,361.52777,47.805557,419.38818
Netherlands,NLD,2021,10.798826,7.974511,29.923447,46.823215,0.23259361,9.607287,350.66666,65.138885,420.31238
New Zealand,NZL,1965,1.348,0,0,0,29.625423,0,0,19.13135,32.636177
New Zealand,NZL,1966,1.359,0,0,0,31.95155,0,0,18.608,36.13348
New Zealand,NZL,1967,1.134,0,0,0,33.17995,0,0,16.99143,37.95181
New Zealand,NZL,1968,1.295,0,0,0,34.81347,0,0,15.99125,38.99597
New Zealand,NZL,1969,1.327,0,0,0,34.408356,0,0,16.3983,40.505108
New Zealand,NZL,1970,1.273,0,0,0,37.466293,0,0.7104,16.40993,47.609863
New Zealand,NZL,1971,1.256,0,0,0,42.562862,0,0.9024,14.59565,49.17649
New Zealand,NZL,1972,1.257,0,0,0,45.13728,0,1.6352,14.95618,52.943153
New Zealand,NZL,1973,1.243,0,0,0,44.640694,0,1.9008,16.94491,55.962757
New Zealand,NZL,1974,2.0790577,0,0,0,44.91338,0,3.203475,17.444561,53.544117
New Zealand,NZL,1975,2.1061628,0,0,0,49.274193,0,3.4746537,16.41662,51.83286
New Zealand,NZL,1976,2.054847,0,0,0,45.830345,0,9.330131,16.916695,53.20645
New Zealand,NZL,1977,1.9780049,0,0,0,43.527477,0,15.340603,16.111172,52.86666
New Zealand,NZL,1978,2.0011628,0,0,0,46.305256,0,14.378684,14.861116,50.511448
New Zealand,NZL,1979,1.8775839,0,0,0,54.537037,0,9.527736,13.249994,50.98315
New Zealand,NZL,1980,1.9714787,0,0,0,57.26105,0,8.698373,13.628225,49.190865
New Zealand,NZL,1981,1.938584,0,0,0,58.19295,0,10.677521,13.577948,46.72817
New Zealand,NZL,1982,1.9683207,0,0,0,54.12485,0,19.42657,13.310542,46.54115
New Zealand,NZL,1983,1.9863839,0,0,0,58.405018,0,21.091728,14.74875,44.60513
New Zealand,NZL,1984,2.1384313,0,0,0,60.253883,0,27.045174,13.717164,45.141224
New Zealand,NZL,1985,2.0102081,0,0,0,58.275925,0,34.489094,12.666031,42.784428
New Zealand,NZL,1986,2.0830345,0,0,0,65.34265,0,41.616955,14.556855,38.61462
New Zealand,NZL,1987,2.0779002,0,0,0,64.84251,0,40.255424,12.149867,44.420288
New Zealand,NZL,1988,2.087283,0,0,0,67.90033,0,44.151978,13.165961,44.364544
New Zealand,NZL,1989,2.578135,0,0,0,66.7063,0,24.015287,14.334275,44.976597
New Zealand,NZL,1990,2.9529426,0,0,0,68.55869,0,44.448593,13.928279,50.69228
New Zealand,NZL,1991,3.1218293,0,0,0,67.698685,0,48.345703,13.280544,51.455494
New Zealand,NZL,1992,3.0693219,0,0,0.0020416668,62.37079,0,51.16109,14.623766,53.09952
New Zealand,NZL,1993,3.2180853,0,0,0.0029166667,69.46825,0,49.900513,14.406295,52.608475
New Zealand,NZL,1994,3.0746424,0,0,0.003,76.39997,0,46.771095,13.617704,61.27751
New Zealand,NZL,1995,3.0245616,0,0,0.003,81.41998,0,44.630493,13.65541,65.90587
New Zealand,NZL,1996,2.9514518,0,0,0.024611112,77.42264,0,50.874844,13.457762,67.32356
New Zealand,NZL,1997,3.0464327,0,0,0.04019611,68.77413,0,54.80514,14.528347,71.26418
New Zealand,NZL,1998,3.3079102,0,0,0.065259725,74.868996,0,48.311478,13.247123,72.12576
New Zealand,NZL,1999,3.5562158,0,0,0.11530167,67.77282,0,55.233707,13.571337,72.49217
New Zealand,NZL,2000,3.7408855,0,0,0.35545388,72.253944,0,58.75267,12.859932,74.48423
New Zealand,NZL,2001,3.5297565,0,0,0.40831694,63.694656,0,61.993137,15.92658,74.82284
New Zealand,NZL,2002,3.3669994,0,0,0.45382974,72.60024,0,59.181946,15.918619,77.64874
New Zealand,NZL,2003,3.2766335,0,0,0.42498696,68.50904,0,44.62404,22.97443,81.95575
New Zealand,NZL,2004,3.3947048,0,0,1.0418228,78.49645,0,40.718166,23.73867,82.343834
New Zealand,NZL,2005,3.8075435,0,0,1.7592411,66.79644,0,37.576244,26.427473,85.36835
New Zealand,NZL,2006,4.0715566,0,0,1.7704589,67.075356,0,38.154423,26.021524,86.19497
New Zealand,NZL,2007,4.2583714,0,0.009638889,2.6293478,66.846375,0,42.152313,19.720991,86.59333
New Zealand,NZL,2008,4.893002,0,0.009722223,2.9743276,62.797318,0,39.045193,24.472372,87.75154
New Zealand,NZL,2009,5.582571,0,0.010027777,4.12333,67.63234,0,40.138943,18.81895,83.75275
New Zealand,NZL,2010,6.608745,0,0.010638889,4.544111,68.63037,0,43.759987,16.071983,83.845604
New Zealand,NZL,2011,6.9373813,0,0.011388889,5.399291,69.27166,0,40.215504,16.269657,86.38826
New Zealand,NZL,2012,7.1866794,0,0.013222222,5.70102,62.781155,0,44.646667,20.272028,85.128
New Zealand,NZL,2013,7.578271,0,0.018222222,5.510442,62.763844,0,47.0649,17.877504,86.34358
New Zealand,NZL,2014,8.363213,0,0.05071361,5.990422,65.880005,0,52.28978,16.509884,87.80649
New Zealand,NZL,2015,8.959386,0,0.09856361,6.3665366,66.05846,0,48.018906,16.673477,91.317474
New Zealand,NZL,2016,8.945971,0,0.15130556,6.2663174,69.4291,0,47.97363,13.796135,93.61309
New Zealand,NZL,2017,8.977402,0,0.2045175,5.5648885,67.00026,0,49.92124,14.536367,98.73357
New Zealand,NZL,2018,8.898494,0,0.26575583,5.4712734,69.462456,0,45.030075,15.672816,98.530495
New Zealand,NZL,2019,8.981838,0,0.33633307,5.945877,67.47734,0,48.061253,17.837763,100.9011
New Zealand,NZL,2020,9.017193,0,0.4208153,6.053063,63.735294,0,45.746025,17.075949,82.868095
New Zealand,NZL,2021,9.014577,0,0.5360447,6.913506,63.384335,0,38.81425,20.03179,80.81326
Non-OECD (BP),,1965,0,9.029861,0,0,607.6732,5.279388,1578.4724,5976.6577,4565.444
Non-OECD (BP),,1966,0,9.209844,0,0,665.3274,5.890283,1755.4547,6205.5913,4911.6255
Non-OECD (BP),,1967,0,9.383716,0,0,670.7319,6.5032835,1938.0468,6131.5156,5243.0645
Non-OECD (BP),,1968,0,9.5538,0,0,765.0168,8.942016,2099.287,6150.3423,5625.397
Non-OECD (BP),,1969,0,9.723981,0,0,838.39526,12.509265,2277.4895,6515.791,6026.8584
Non-OECD (BP),,1970,0.57093334,11.0390625,0,0,923.8632,16.291895,2487.688,6926.3184,6600.167
Non-OECD (BP),,1971,2.251386,11.649558,0,0,972.6338,18.30234,2713.8074,7355.359,7125.177
Non-OECD (BP),,1972,2.2505975,12.946933,0,0,1026.9115,31.30662,2868.9495,7618.44,7734.352
Non-OECD (BP),,1973,2.3957705,12.586639,0,0,1074.8679,47.356594,3164.1318,7738.4487,8452.948
Non-OECD (BP),,1974,2.518155,12.167814,0,0,1186.2655,73.150085,3378.6013,7831.7725,8987.68
Non-OECD (BP),,1975,2.805168,11.48028,0,0,1234.9913,103.4697,3689.8428,8352.205,9322.252
Non-OECD (BP),,1976,3.2733002,11.869931,0,0,1325.8214,138.76813,4084.3433,8483.523,9896.798
Non-OECD (BP),,1977,3.6018486,15.856679,0,0,1448.2146,172.60483,4437.4087,8903.109,10490.979
Non-OECD (BP),,1978,3.984917,20.971792,0,0,1599.2496,188.32407,4764.6743,9192.651,11168.822
Non-OECD (BP),,1979,4.910943,26.000826,0,0,1702.0984,219.10847,5170.4106,9468.693,11619.508
Non-OECD (BP),,1980,6.325481,29.858547,0,0,1831.7175,264.32928,5364.4395,9581.248,11823.128
Non-OECD (BP),,1981,8.6919365,27.297348,0,0,1892.6472,319.55145,5681.653,9751.701,11942.574
Non-OECD (BP),,1982,9.309695,35.222523,0,0,1897.0436,371.28104,6131.988,10128.75,12028.91
Non-OECD (BP),,1983,11.086061,44.509296,0,0,1973.7196,434.957,6540.4077,10564.217,12142.157
Non-OECD (BP),,1984,11.324791,53.712532,0,0,2152.8313,567.8497,7147.304,11031.763,12349.491
Non-OECD (BP),,1985,11.828258,63.57528,0,0,2267.9753,633.22363,7436.3223,11511.146,12330.489
Non-OECD (BP),,1986,12.043505,79.67753,0,0,2364.736,606.99554,7868.14,11937.102,12633.495
Non-OECD (BP),,1987,11.8099165,81.13546,0,0,2439.5498,705.8284,8255.503,12558.157,13020.655
Non-OECD (BP),,1988,12.005912,85.56256,0,0,2587.8142,810.43335,8765.401,13061.06,13360.06
Non-OECD (BP),,1989,12.956703,91.30406,0,0,2651.6929,777.1183,9078.304,13215.725,13668.181
Non-OECD (BP),,1990,15.417915,84.129074,0.0059166667,0.10152333,2747.8157,757.0963,9493.933,13240.116,14007.727
Non-OECD (BP),,1991,15.48251,87.18001,0.0059166667,0.3637125,2854.6655,761.3156,9623.263,13258.201,13974.22
Non-OECD (BP),,1992,17.113373,82.37985,0.0088611115,0.6528533,2891.069,750.01385,9512.484,13466.982,13938.915
Non-OECD (BP),,1993,16.804276,82.815384,0.011833333,0.9226861,3059.0608,757.29596,9354.76,13660.16,13667.793
Non-OECD (BP),,1994,18.820713,87.53383,0.014777778,1.7443495,3228.7944,725.06934,9219.485,13758.534,13835.667
Non-OECD (BP),,1995,22.515495,90.73549,0.023694444,3.3363268,3346.749,751.5734,9336.33,13873.484,14107.658
Non-OECD (BP),,1996,23.660301,93.44856,0.044534165,3.0297885,3339.8425,831.3873,9777.203,14115.588,14252.361
Non-OECD (BP),,1997,27.072464,91.10225,0.05045389,3.8576245,3398.3381,845.513,9518.25,13966.205,14990.322
