Entity,Code,Year,Fossil fuels per capita (kWh)
Ukraine,UKR,2020,15498.1
Ukraine,UKR,2021,14994.247
United Arab Emirates,ARE,1965,4916.5347
United Arab Emirates,ARE,1966,4996.7734
United Arab Emirates,ARE,1967,28246.543
United Arab Emirates,ARE,1968,32513.766
United Arab Emirates,ARE,1969,27515.795
United Arab Emirates,ARE,1970,32223.146
United Arab Emirates,ARE,1971,42488.062
United Arab Emirates,ARE,1972,39885.492
United Arab Emirates,ARE,1973,45958.29
United Arab Emirates,ARE,1974,45319.484
United Arab Emirates,ARE,1975,43906.457
United Arab Emirates,ARE,1976,49154.793
United Arab Emirates,ARE,1977,70213.055
United Arab Emirates,ARE,1978,71408.195
United Arab Emirates,ARE,1979,74367.78
United Arab Emirates,ARE,1980,106657.02
United Arab Emirates,ARE,1981,114460.664
United Arab Emirates,ARE,1982,116423.28
United Arab Emirates,ARE,1983,105459.9
United Arab Emirates,ARE,1984,124239.04
United Arab Emirates,ARE,1985,146159.66
United Arab Emirates,ARE,1986,166396.84
United Arab Emirates,ARE,1987,173281.83
United Arab Emirates,ARE,1988,179298.47
United Arab Emirates,ARE,1989,189840.28
United Arab Emirates,ARE,1990,181538.77
United Arab Emirates,ARE,1991,209539.72
United Arab Emirates,ARE,1992,192178.88
United Arab Emirates,ARE,1993,190470.22
United Arab Emirates,ARE,1994,199513.67
United Arab Emirates,ARE,1995,199207.39
United Arab Emirates,ARE,1996,194224.11
United Arab Emirates,ARE,1997,189887.95
United Arab Emirates,ARE,1998,182844.3
United Arab Emirates,ARE,1999,173803.53
United Arab Emirates,ARE,2000,163580.66
United Arab Emirates,ARE,2001,156784.61
United Arab Emirates,ARE,2002,162836.45
United Arab Emirates,ARE,2003,165507.6
United Arab Emirates,ARE,2004,169047.55
United Arab Emirates,ARE,2005,164587.44
United Arab Emirates,ARE,2006,151316.52
United Arab Emirates,ARE,2007,139351.47
United Arab Emirates,ARE,2008,134274.22
United Arab Emirates,ARE,2009,115800.96
United Arab Emirates,ARE,2010,114650.59
United Arab Emirates,ARE,2011,119049.47
United Arab Emirates,ARE,2012,123951.1
United Arab Emirates,ARE,2013,129459.18
United Arab Emirates,ARE,2014,126851.54
United Arab Emirates,ARE,2015,137952.2
United Arab Emirates,ARE,2016,142695.38
United Arab Emirates,ARE,2017,141900.2
United Arab Emirates,ARE,2018,138755.11
United Arab Emirates,ARE,2019,136057.88
United Arab Emirates,ARE,2020,125659.86
United Arab Emirates,ARE,2021,130050.375
United Kingdom,GBR,1965,41668.062
United Kingdom,GBR,1966,41361.805
United Kingdom,GBR,1967,40959.72
United Kingdom,GBR,1968,42163.05
United Kingdom,GBR,1969,43421.81
United Kingdom,GBR,1970,44273.38
United Kingdom,GBR,1971,43233.445
United Kingdom,GBR,1972,43658.24
United Kingdom,GBR,1973,45868.74
United Kingdom,GBR,1974,43136.934
United Kingdom,GBR,1975,40713.414
United Kingdom,GBR,1976,41258.83
United Kingdom,GBR,1977,41918.44
United Kingdom,GBR,1978,42309.723
United Kingdom,GBR,1979,44301.227
United Kingdom,GBR,1980,40201.1
United Kingdom,GBR,1981,38910.438
United Kingdom,GBR,1982,38033.3
United Kingdom,GBR,1983,37863.07
United Kingdom,GBR,1984,37597.664
United Kingdom,GBR,1985,38939.875
United Kingdom,GBR,1986,40113.52
United Kingdom,GBR,1987,40189.42
United Kingdom,GBR,1988,40229.613
United Kingdom,GBR,1989,39789.33
United Kingdom,GBR,1990,40285.816
United Kingdom,GBR,1991,40889.773
United Kingdom,GBR,1992,40141.156
United Kingdom,GBR,1993,39966.97
United Kingdom,GBR,1994,39323.18
United Kingdom,GBR,1995,39356.79
United Kingdom,GBR,1996,41158.355
United Kingdom,GBR,1997,39996.46
United Kingdom,GBR,1998,40207.676
United Kingdom,GBR,1999,40004.332
United Kingdom,GBR,2000,40660.96
United Kingdom,GBR,2001,40723.527
United Kingdom,GBR,2002,39629.156
United Kingdom,GBR,2003,40136.074
United Kingdom,GBR,2004,40399.758
United Kingdom,GBR,2005,40440.945
United Kingdom,GBR,2006,39842.336
United Kingdom,GBR,2007,38704.41
United Kingdom,GBR,2008,37926.66
United Kingdom,GBR,2009,34715.645
United Kingdom,GBR,2010,35576.88
United Kingdom,GBR,2011,32522.27
United Kingdom,GBR,2012,32443.064
United Kingdom,GBR,2013,31526.52
United Kingdom,GBR,2014,29018.97
United Kingdom,GBR,2015,28289.328
United Kingdom,GBR,2016,27718.771
United Kingdom,GBR,2017,26890.016
United Kingdom,GBR,2018,26303.105
United Kingdom,GBR,2019,25282.13
United Kingdom,GBR,2020,21483.547
United Kingdom,GBR,2021,22609.686
United States,USA,1965,72734.26
United States,USA,1966,76081.81
United States,USA,1967,77607.55
United States,USA,1968,81524.33
United States,USA,1969,84571.1
United States,USA,1970,86555.445
United States,USA,1971,86824.66
United States,USA,1972,89989.51
United States,USA,1973,92635.48
United States,USA,1974,88539.28
United States,USA,1975,84425.266
United States,USA,1976,88517.016
United States,USA,1977,90070.9
United States,USA,1978,90000.21
United States,USA,1979,90246.46
United States,USA,1980,85528.52
United States,USA,1981,81763.76
United States,USA,1982,76569.86
United States,USA,1983,74998.94
United States,USA,1984,78093.99
United States,USA,1985,76872.52
United States,USA,1986,76363.85
United States,USA,1987,78417.83
United States,USA,1988,81036.055
United States,USA,1989,81636.13
United States,USA,1990,79874.32
United States,USA,1991,78232.15
United States,USA,1992,78710.305
United States,USA,1993,79209.89
United States,USA,1994,79664.79
United States,USA,1995,79689.7
United States,USA,1996,81355.43
United States,USA,1997,81410.555
United States,USA,1998,80853.555
United States,USA,1999,80950.24
United States,USA,2000,82240.42
United States,USA,2001,79674.586
United States,USA,2002,79562.89
United States,USA,2003,79145.8
United States,USA,2004,79943.17
United States,USA,2005,79210.195
United States,USA,2006,77351.56
United States,USA,2007,77877.8
United States,USA,2008,74569.98
United States,USA,2009,69351.92
United States,USA,2010,71256.19
United States,USA,2011,69293.91
United States,USA,2012,66926.04
United States,USA,2013,68007.96
United States,USA,2014,68088.24
United States,USA,2015,66713.09
United States,USA,2016,65442.05
United States,USA,2017,64617.52
United States,USA,2018,66858.37
United States,USA,2019,65629.73
United States,USA,2020,59259.047
United States,USA,2021,62364.715
Upper-middle-income countries,,1965,8003.224
Upper-middle-income countries,,1966,8328.034
Upper-middle-income countries,,1967,8395.108
Upper-middle-income countries,,1968,8517.114
Upper-middle-income countries,,1969,8916.599
Upper-middle-income countries,,1970,9469.467
Upper-middle-income countries,,1971,9968.698
Upper-middle-income countries,,1972,10348.8955
Upper-middle-income countries,,1973,10740.268
Upper-middle-income countries,,1974,11024.688
Upper-middle-income countries,,1975,11537.206
Upper-middle-income countries,,1976,11856.299
Upper-middle-income countries,,1977,12285.176
Upper-middle-income countries,,1978,12793.51
Upper-middle-income countries,,1979,12994.475
Upper-middle-income countries,,1980,13030.935
Upper-middle-income countries,,1981,12988.505
Upper-middle-income countries,,1982,13177.387
Upper-middle-income countries,,1983,13302.66
Upper-middle-income countries,,1984,13619.748
Upper-middle-income countries,,1985,11774.927
Upper-middle-income countries,,1986,11987.036
Upper-middle-income countries,,1987,12325.087
Upper-middle-income countries,,1988,12582.851
Upper-middle-income countries,,1989,12624.154
Upper-middle-income countries,,1990,12421.676
Upper-middle-income countries,,1991,12336.281
Upper-middle-income countries,,1992,12262.432
Upper-middle-income countries,,1993,12108.394
Upper-middle-income countries,,1994,11944.033
Upper-middle-income countries,,1995,11795.152
Upper-middle-income countries,,1996,11971.064
Upper-middle-income countries,,1997,11788.231
Upper-middle-income countries,,1998,11647.712
Upper-middle-income countries,,1999,11706.142
Upper-middle-income countries,,2000,11933.519
Upper-middle-income countries,,2001,12149.205
Upper-middle-income countries,,2002,12579.68
Upper-middle-income countries,,2003,13720.761
Upper-middle-income countries,,2004,14992.026
Upper-middle-income countries,,2005,16035.79
Upper-middle-income countries,,2006,17040.775
Upper-middle-income countries,,2007,17899.893
Upper-middle-income countries,,2008,18155.838
Upper-middle-income countries,,2009,18244.924
Upper-middle-income countries,,2010,19138.203
Upper-middle-income countries,,2011,20249.658
Upper-middle-income countries,,2012,20594.164
Upper-middle-income countries,,2013,20816.658
Upper-middle-income countries,,2014,20912.096
Upper-middle-income countries,,2015,20711.16
Upper-middle-income countries,,2016,20736.473
Upper-middle-income countries,,2017,21004.076
Upper-middle-income countries,,2018,21390.713
Upper-middle-income countries,,2019,21538.004
Upper-middle-income countries,,2020,21028.01
Upper-middle-income countries,,2021,22293.889
Uzbekistan,UZB,1985,24966.383
Uzbekistan,UZB,1986,23944.678
Uzbekistan,UZB,1987,23954.969
Uzbekistan,UZB,1988,23403.58
Uzbekistan,UZB,1989,23886.297
Uzbekistan,UZB,1990,24357.252
Uzbekistan,UZB,1991,23575.19
Uzbekistan,UZB,1992,21740.945
Uzbekistan,UZB,1993,22775.389
Uzbekistan,UZB,1994,21879.482
Uzbekistan,UZB,1995,21284.04
Uzbekistan,UZB,1996,21528.03
Uzbekistan,UZB,1997,21020.113
Uzbekistan,UZB,1998,20653.334
Uzbekistan,UZB,1999,23183.098
Uzbekistan,UZB,2000,23356.105
Uzbekistan,UZB,2001,23124.543
Uzbekistan,UZB,2002,23405.553
Uzbekistan,UZB,2003,21026.016
Uzbekistan,UZB,2004,20772.37
Uzbekistan,UZB,2005,20430.219
Uzbekistan,UZB,2006,18948.023
Uzbekistan,UZB,2007,19994.607
Uzbekistan,UZB,2008,18641.137
Uzbekistan,UZB,2009,18000.398
Uzbekistan,UZB,2010,17769.473
Uzbekistan,UZB,2011,18693.354
Uzbekistan,UZB,2012,17816.748
Uzbekistan,UZB,2013,17630.357
Uzbekistan,UZB,2014,17968.191
Uzbekistan,UZB,2015,16862.701
Uzbekistan,UZB,2016,15790.458
Uzbekistan,UZB,2017,15981.94
Uzbekistan,UZB,2018,15964.751
Uzbekistan,UZB,2019,15694.323
Uzbekistan,UZB,2020,15148.125
Uzbekistan,UZB,2021,15618.64
Venezuela,VEN,1965,19347.014
Venezuela,VEN,1966,18897.973
Venezuela,VEN,1967,19245.68
Venezuela,VEN,1968,19845.777
Venezuela,VEN,1969,19338.299
Venezuela,VEN,1970,18699.344
Venezuela,VEN,1971,18134.252
Venezuela,VEN,1972,18524.922
Venezuela,VEN,1973,20733.504
Venezuela,VEN,1974,20532.18
Venezuela,VEN,1975,20532.18
Venezuela,VEN,1976,21628.28
Venezuela,VEN,1977,23336.115
Venezuela,VEN,1978,23208.76
Venezuela,VEN,1979,24718.246
Venezuela,VEN,1980,27158.336
Venezuela,VEN,1981,27411.127
Venezuela,VEN,1982,27123.068
Venezuela,VEN,1983,25897.305
Venezuela,VEN,1984,25396.656
Venezuela,VEN,1985,25100.287
Venezuela,VEN,1986,26138.219
Venezuela,VEN,1987,24530.684
Venezuela,VEN,1988,24583.363
Venezuela,VEN,1989,24152.898
Venezuela,VEN,1990,25021.87
Venezuela,VEN,1991,23530.412
Venezuela,VEN,1992,25015.615
Venezuela,VEN,1993,24100.84
Venezuela,VEN,1994,25631.277
Venezuela,VEN,1995,26021.287
Venezuela,VEN,1996,24350.295
Venezuela,VEN,1997,25176.916
Venezuela,VEN,1998,26525.588
Venezuela,VEN,1999,25709.55
Venezuela,VEN,2000,25887.152
Venezuela,VEN,2001,27034.844
Venezuela,VEN,2002,27094.164
Venezuela,VEN,2003,24366.855
Venezuela,VEN,2004,25587.494
Venezuela,VEN,2005,25460.166
Venezuela,VEN,2006,26480.254
Venezuela,VEN,2007,27902.188
Venezuela,VEN,2008,26508.248
Venezuela,VEN,2009,26197.527
Venezuela,VEN,2010,25546.543
Venezuela,VEN,2011,25450.402
Venezuela,VEN,2012,26839.902
Venezuela,VEN,2013,26858.084
Venezuela,VEN,2014,25330.824
Venezuela,VEN,2015,25142.805
Venezuela,VEN,2016,21968.146
Venezuela,VEN,2017,21733.871
Venezuela,VEN,2018,18284.512
Venezuela,VEN,2019,15504.0205
Venezuela,VEN,2020,13114.543
Venezuela,VEN,2021,14321.228
Vietnam,VNM,1965,759.3425
Vietnam,VNM,1966,1311.0435
Vietnam,VNM,1967,1773.5435
Vietnam,VNM,1968,1797.1405
Vietnam,VNM,1969,2079.522
Vietnam,VNM,1970,2119.5256
Vietnam,VNM,1971,1840.9922
Vietnam,VNM,1972,1755.7183
Vietnam,VNM,1973,1814.0509
Vietnam,VNM,1974,1312.6349
Vietnam,VNM,1975,1423.7327
Vietnam,VNM,1976,787.3075
Vietnam,VNM,1977,820.56647
Vietnam,VNM,1978,819.2975
Vietnam,VNM,1979,855.8502
Vietnam,VNM,1980,939.2382
Vietnam,VNM,1981,917.79443
Vietnam,VNM,1982,959.1292
Vietnam,VNM,1983,999.54504
Vietnam,VNM,1984,965.8023
Vietnam,VNM,1985,957.73236
Vietnam,VNM,1986,1023.6931
Vietnam,VNM,1987,1136.1176
Vietnam,VNM,1988,1091.8624
Vietnam,VNM,1989,921.6654
Vietnam,VNM,1990,915.4021
Vietnam,VNM,1991,875.30597
Vietnam,VNM,1992,923.0668
Vietnam,VNM,1993,1045.5708
Vietnam,VNM,1994,1132.5883
Vietnam,VNM,1995,1299.6611
Vietnam,VNM,1996,1471.253
Vietnam,VNM,1997,1754.5509
Vietnam,VNM,1998,1929.2805
Vietnam,VNM,1999,1885.7196
Vietnam,VNM,2000,2166.0674
Vietnam,VNM,2001,2362.228
Vietnam,VNM,2002,2624.4082
Vietnam,VNM,2003,2826.2
Vietnam,VNM,2004,3601.3225
Vietnam,VNM,2005,3876.3167
Vietnam,VNM,2006,3367.1099
Vietnam,VNM,2007,3616.9197
Vietnam,VNM,2008,4486.2627
Vietnam,VNM,2009,4437.6157
Vietnam,VNM,2010,5271.06
Vietnam,VNM,2011,5472.846
Vietnam,VNM,2012,5372.454
Vietnam,VNM,2013,5579.187
Vietnam,VNM,2014,6168.36
Vietnam,VNM,2015,7350.0625
Vietnam,VNM,2016,7806.388
Vietnam,VNM,2017,7801.731
Vietnam,VNM,2018,9067.584
Vietnam,VNM,2019,10585.581
Vietnam,VNM,2020,9813.9
Vietnam,VNM,2021,9512.275
World,OWID_WRL,1965,12116.338
World,OWID_WRL,1966,12486.443
World,OWID_WRL,1967,12708.285
World,OWID_WRL,1968,13204.484
World,OWID_WRL,1969,13805.554
World,OWID_WRL,1970,14390.519
World,OWID_WRL,1971,14655.539
World,OWID_WRL,1972,15119.801
World,OWID_WRL,1973,15708.302
World,OWID_WRL,1974,15372.252
World,OWID_WRL,1975,15088.093
World,OWID_WRL,1976,15641.522
World,OWID_WRL,1977,15875.922
World,OWID_WRL,1978,16146.225
World,OWID_WRL,1979,16388.678
World,OWID_WRL,1980,15888.584
World,OWID_WRL,1981,15426.049
World,OWID_WRL,1982,14982.787
World,OWID_WRL,1983,14852.837
World,OWID_WRL,1984,15198.137
World,OWID_WRL,1985,15202.436
World,OWID_WRL,1986,15228.084
World,OWID_WRL,1987,15450.922
World,OWID_WRL,1988,15706.146
World,OWID_WRL,1989,15743.582
World,OWID_WRL,1990,15611.524
World,OWID_WRL,1991,15396.587
World,OWID_WRL,1992,15251.539
World,OWID_WRL,1993,15044.856
World,OWID_WRL,1994,15010.064
World,OWID_WRL,1995,15063.041
World,OWID_WRL,1996,15288.147
World,OWID_WRL,1997,15234.167
World,OWID_WRL,1998,15106.073
World,OWID_WRL,1999,15149.166
World,OWID_WRL,2000,15336.519
World,OWID_WRL,2001,15316.409
World,OWID_WRL,2002,15460.68
World,OWID_WRL,2003,15922.91
World,OWID_WRL,2004,16471.412
World,OWID_WRL,2005,16815.613
World,OWID_WRL,2006,17075.086
World,OWID_WRL,2007,17440.318
World,OWID_WRL,2008,17343.006
World,OWID_WRL,2009,16808.201
World,OWID_WRL,2010,17390.098
World,OWID_WRL,2011,17625.184
World,OWID_WRL,2012,17647.926
World,OWID_WRL,2013,17666.482
World,OWID_WRL,2014,17568.836
World,OWID_WRL,2015,17453.4
World,OWID_WRL,2016,17412.146
World,OWID_WRL,2017,17473.623
World,OWID_WRL,2018,17689.55
World,OWID_WRL,2019,17531.53
World,OWID_WRL,2020,16426.625
World,OWID_WRL,2021,17197.27
