X,Y,COD_RIP,COD_REG,COD_PROV,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,POP_2011,CC_P,Shape_Leng,Shape_Area
12.1273572429384,45.9643781266957,"2","5","26","26027","026027",Follina,,"3939","0",26485.24428260000,23992373.87020000070
12.4583144275979,45.8239267426225,"2","5","26","26028","026028",Fontanelle,,"5804","0",33486.12826980000,35285013.99780000001
11.8723573935834,45.7863936257868,"2","5","26","26029","026029",Fonte,,"6019","0",17817.14327100000,14730790.81420000084
12.3620435772568,46.0299463219372,"2","5","26","26030","026030",Fregona,,"3169","0",31910.23831040000,43100815.79879999906
12.497563153089,45.8855764519111,"2","5","26","26031","026031",Gaiarine,,"6136","0",27504.47516430000,28594510.28460000083
12.1661587903267,45.7986552170068,"2","5","26","26032","026032",Giavera del Montello,,"5144","0",29292.41849710000,19840122.06520000100
12.414585251657,45.9076339550199,"2","5","26","26033","026033",Godega di Sant'Urbano,,"6112","0",24061.18000140000,24296822.12829999998
10.6332151234516,45.1484801550698,"1","3","20","20016","020016",Castellucchio,,"5205","0",30143.53110080000,46884204.26380000263
10.4944198055631,45.3788177278971,"1","3","20","20017","020017",Castiglione delle Stiviere,,"22052","0",30254.06819400000,42165262.95899999887
10.6048062212863,45.3469150062829,"1","3","20","20018","020018",Cavriana,,"3911","0",35082.55278230000,35830917.19720000029
10.5597002847816,45.2541331373228,"1","3","20","20019","020019",Ceresara,,"2712","0",33595.51993420000,37192228.43330000341
10.5661463518029,45.0369587787706,"1","3","20","20020","020020",Commessaggio,,"1169","0",16110.89018040000,11915671.59459999949
10.7150007247813,45.1068970352978,"1","3","20","20021","020021",Curtatone,,"14570","0",38434.19266070000,66765802.49400000274
10.6406676230951,44.9638174483755,"1","3","20","20022","020022",Dosolo,,"3385","0",25469.16265690000,25344838.99560000002
11.3631619440792,44.9685350460014,"1","3","20","20023","020023",Felonica,,"1464","0",23596.77530890000,22241346.62660000101
10.5655533057228,45.1943848461921,"1","3","20","20024","020024",Gazoldo degli Ippoliti,,"2968","0",15600.00159950000,12713048.28319999948
10.5669637032265,45.0702765838664,"1","3","20","20025","020025",Gazzuolo,,"2392","0",21909.05509970000,22034155.55429999903
10.6600162079677,45.2504131026165,"1","3","20","20026","020026",Goito,,"10289","0",49629.85790170000,78151920.30320000648
11.0082835946292,46.2037024612578,"2","4","22","22180","022180",Spormaggiore,,"1259","0",34148.11129460000,30036288.18329999968
11.0080188126752,46.2259895335981,"2","4","22","22181","022181",Sporminore,,"714","0",20416.05015470000,17511558.59439999983
10.8401872212695,46.0969864096029,"2","4","22","22182","022182",Stenico,,"1137","0",48224.88427130000,49330844.76290000230
10.5597933043308,45.848911161282,"2","4","22","22183","022183",Storo,,"4655","0",39851.57154750000,64432553.36599999666
10.6472165791524,46.1731469450611,"2","4","22","22184","022184",Strembo,,"531","0",35239.82358840000,38829106.89930000156
11.5379174230316,46.0933380598394,"2","4","22","22185","022185",Strigno,,"1459","0",30838.61133250000,11805036.38370000012
11.0701073558155,46.3073079113189,"2","4","22","22186","022186",Taio,,"2958","0",23684.58126740000,11139822.49029999971
11.0085719230057,46.3330392943161,"2","4","22","22187","022187",Tassullo,,"1920","0",28550.81867350000,14422548.96490000002
11.3554548202194,45.4916590137527,"2","5","24","24068","024068",Montorso Vicentino,,"3179","0",13795.92398290000,9262502.51160999946
11.5747816187406,45.4152196315023,"2","5","24","24069","024069",Mossano,,"1776","0",21721.47894030000,14237993.59659999982
11.8081622670118,45.7706288497524,"2","5","24","24070","024070",Mussolente,,"7653","0",17351.18544060000,14692026.88240000047
11.5918640087255,45.4250563046401,"2","5","24","24071","024071",Nanto,,"3082","0",21392.66606670000,14446278.22419999912
11.2904486112524,45.5723971170425,"2","5","24","24072","024072",Nogarole Vicentino,,"1136","0",16898.39431230000,9319907.21851000004
11.6754040508647,45.7153765214366,"2","5","24","24073","024073",Nove,,"5069","0",12133.89947330000,8496693.71347000077
11.5594753155521,45.2846910571157,"2","5","24","24074","024074",Noventa Vicentina,,"8810","0",24707.08069150000,23136833.36169999838
11.4663833736111,45.3444403763211,"2","5","24","24075","024075",Orgiano,,"3151","0",18016.90904060000,18261247.51599999890
11.3313684110223,45.9104636232073,"2","5","24","24076","024076",Pedemonte,,"768","0",22346.95291180000,12234432.03590000048
11.6363183746564,45.7337887803395,"2","5","24","24077","024077",Pianezze,,"2060","0",10799.85053950000,5143487.37899000011
11.4238514671323,45.75694769593,"2","5","24","24078","024078",Piovene Rocchette,,"8295","0",16560.53149400000,12745442.51160000078
11.5066560290972,45.290494416553,"2","5","24","24079","024079",Pojana Maggiore,,"4459","0",26703.11286730000,28224834.23229999840
11.2540121912577,45.7967750687751,"2","5","24","24080","024080",Posina,,"577","0",30736.20795520000,43894463.72659999877
11.7383038979489,45.8299762515292,"2","5","24","24081","024081",Pove del Grappa,,"3093","0",25526.28178100000,9761086.67341000028
11.6763761246337,45.6660327683323,"2","5","24","24082","024082",Pozzoleone,,"2793","0",18150.11074580000,11208480.15870000049
12.5661953213229,45.7844713142894,"2","5","26","26034","026034",Gorgo al Monticano,,"4182","0",32599.82281610000,26624831.77219999954
12.0883050087985,45.6798495975343,"2","5","26","26035","026035",Istrana,,"9041","0",24444.68859620000,27125056.60000000149
11.8459513604232,45.7192889955724,"2","5","26","26036","026036",Loria,,"9097","0",24594.45111690000,23230989.97509999946
12.525896212975,45.8269554714387,"2","5","26","26037","026037",MansuÃ¨,,"4974","0",24326.91913740000,26618724.51610000059
12.3341637672706,45.8369726522503,"2","5","26","26038","026038",Mareno di Piave,,"9667","0",28311.93093140000,27868452.73739999905
11.9624638467374,45.8011865971879,"2","5","26","26039","026039",Maser,,"4962","0",22826.57696570000,26001715.15859999880
12.3351777956322,45.7495997026682,"2","5","26","26040","026040",Maserada sul Piave,,"9293","0",25857.09023720000,29261783.05469999835
12.6239072849566,45.8101826771526,"2","5","26","26041","026041",Meduna di Livenza,,"2947","0",24212.98787480000,15386521.67339999974
12.0848287958366,45.9420556553437,"2","5","26","26042","026042",Miane,,"3436","0",26711.18850320000,30706804.20670000091
12.2524446919151,45.5680354329102,"2","5","26","26043","026043",Mogliano Veneto,,"27608","0",44188.20804540000,45858211.29770000279
10.8315319102355,44.954485387951,"1","3","20","20027","020027",Gonzaga,,"9138","0",35643.54902510000,50371702.37740000337
10.5711135653887,45.3088043205538,"1","3","20","20028","020028",Guidizzolo,,"6147","0",19782.65683210000,22862647.72969999909
11.1817242753488,45.002247294713,"1","3","20","20029","020029",Magnacavallo,,"1669","0",25529.70969360000,28675777.61960000172
10.8063636016586,45.1492967141371,"1","3","20","20030","020030",Mantova,,"46649","1",43450.16019730000,64360216.25119999796
10.5968976774406,45.104775393269,"1","3","20","20031","020031",Marcaria,,"6913","0",52798.93680910000,89686574.74529999495
10.4895916143656,45.1861100224963,"1","3","20","20032","020032",Mariana Mantovana,,"729","0",17998.12964120000,9026285.05020999908
10.7454032090575,45.2408702423125,"1","3","20","20033","020033",Marmirolo,,"7759","0",40709.19411990000,42847839.11150000244
10.5221137623251,45.3291318384963,"1","3","20","20034","020034",Medole,,"4038","0",24940.64699940000,25541940.74960000068
10.9263863519969,44.9508380930099,"1","3","20","20035","020035",Moglia,,"5923","0",33194.22851200000,31975849.38650000095
11.4630371956865,46.1388089891057,"2","4","22","22188","022188",Telve,,"1995","0",49584.19242990000,64280867.73529999703
11.4449820497412,46.1080258108319,"2","4","22","22189","022189",Telve di Sopra,,"617","0",27044.12031460000,18272340.02219999954
11.2609118076707,46.0211570471596,"2","4","22","22190","022190",Tenna,,"955","0",7671.46195176000,3001372.83271000022
10.8150733788817,45.9399272370354,"2","4","22","22191","022191",Tenno,,"1967","0",23050.85877920000,28462669.07809999958
11.0339433510995,46.1189663202608,"2","4","22","22192","022192",Terlago,,"1883","0",28261.07346520000,37043721.06679999828
11.1699245376921,45.8619584844716,"2","4","22","22193","022193",Terragnolo,,"755","0",30813.85418800000,39745810.95650000125
10.7657221887159,45.6949092501021,"2","5","23","23014","023014",Brenzone,,"2496","0",31890.21162050000,51799211.62759999931
10.8470400624365,45.4657958377255,"2","5","23","23015","023015",Bussolengo,,"19483","0",32207.62844260000,24379252.14649999887
11.0022651376934,45.3428333880741,"2","5","23","23016","023016",Buttapietra,,"6867","0",25174.69659140000,17247582.87739999965
11.1698911502424,45.4065650090219,"2","5","23","23017","023017",Caldiero,,"7374","0",18363.69367110000,10444237.81000000052
11.6427148083541,45.5701607586946,"2","5","24","24083","024083",Quinto Vicentino,,"5694","0",19884.96355760000,17231129.47690000013
11.210240112807,45.6960067097535,"2","5","24","24084","024084",Recoaro Terme,,"6764","0",34797.26611250000,60400290.36079999804
11.4440622137282,45.8826041532604,"2","5","24","24085","024085",Roana,,"4317","0",49805.69689430000,77521146.45520000160
11.7651819019694,45.7896827068062,"2","5","24","24086","024086",Romano d'Ezzelino,,"14484","0",29235.90986680000,21684901.99430000037
11.7514315396565,45.7171445178848,"2","5","24","24087","024087",RosÃ ,,"14071","0",20473.03989600000,24138714.19990000129
11.8045140868102,45.7058100604308,"2","5","24","24088","024088",Rossano Veneto,,"7922","0",13605.98728380000,10804402.68310000002
11.3914107264109,45.8996452260908,"2","5","24","24089","024089",Rotzo,,"638","0",31364.12895720000,28710416.28209999949
11.5708671340669,45.7598510249073,"2","5","24","24090","024090",Salcedo,,"1038","0",11156.98737240000,6159172.83528000023
11.6078101696492,45.655990664165,"2","5","24","24091","024091",Sandrigo,,"8392","0",26382.66120750000,28275535.80099999905
11.476491125887,45.3877827147332,"2","5","24","24092","024092",San Germano dei Berici,,"1153","0",19836.43727890000,15304825.16889999993
11.6980066173421,45.8688933955809,"2","5","24","24093","024093",San Nazario,,"1740","0",26482.86610620000,23358687.25979999825
11.2529348477095,45.5876599655917,"2","5","24","24094","024094",San Pietro Mussolino,,"1613","0",9636.93377596000,3751809.24536000006
12.441396523641,45.659755500347,"2","5","26","26044","026044",Monastier di Treviso,,"4087","0",24172.69333390000,24880518.57070000097
11.9365090542819,45.8339481274607,"2","5","26","26045","026045",Monfumo,,"1442","0",17981.24887760000,11465020.14200000092
12.0425287679723,45.7717765097251,"2","5","26","26046","026046",Montebelluna,,"30765","0",35541.98158370000,48365250.26910000294
12.1042313834795,45.6426935444243,"2","5","26","26047","026047",Morgano,,"4362","0",15768.68375630000,11261865.73379999958
12.0940540534916,45.8613690545628,"2","5","26","26048","026048",Moriago della Battaglia,,"2785","0",16431.91386890000,13564008.65650000051
12.6224585826747,45.7662508382095,"2","5","26","26049","026049",Motta di Livenza,,"10681","0",36323.04909560000,36956330.57440000027
12.1962424546367,45.8198228675545,"2","5","26","26050","026050",Nervesa della Battaglia,,"6854","0",30883.52042950000,35241581.44780000299
12.4984221018956,45.7723827956865,"2","5","26","26051","026051",Oderzo,,"20068","0",34543.94113590000,43159292.35300000012
12.4241626781086,45.7704899621131,"2","5","26","26052","026052",Ormelle,,"4464","0",26057.88219210000,18359276.20169999823
12.4438054205746,45.9207936732376,"2","5","26","26053","026053",Orsago,,"3917","0",16596.77257740000,10895895.09300000034
11.8388003240205,45.8605348061984,"2","5","26","26054","026054",Paderno del Grappa,,"2169","0",28600.77643800000,19365409.04980000108
10.667788938938,45.3795986145491,"1","3","20","20036","020036",Monzambano,,"4837","0",27266.36100240000,30558241.61960000172
10.7640435434128,45.0342003883024,"1","3","20","20037","020037",Motteggiana,,"2516","0",40745.20004280000,25597706.66059999913
11.1504442020426,45.0857989261649,"1","3","20","20038","020038",Ostiglia,,"6940","0",36520.64353490000,40133934.97600000352
10.8626932759358,44.9977861405436,"1","3","20","20039","020039",Pegognaga,,"7244","0",35177.31627430000,46171940.10279999673
11.0951126983043,45.0370659161843,"1","3","20","20040","020040",Pieve di Coriano,,"1041","0",14767.27730140000,13080641.75960000046
10.5260784789392,45.2199278720924,"1","3","20","20041","020041",Piubega,,"1768","0",18377.84631110000,16934334.72789999843
11.1579759225823,44.9633283407159,"1","3","20","20042","020042",Poggio Rusco,,"6521","0",28079.53528560000,42048154.75299999863
10.5954620103865,44.9397068600235,"1","3","20","20043","020043",Pomponesco,,"1763","0",19702.38740540000,12627592.37729999982
10.6897955310045,45.4108663464271,"1","3","20","20044","020044",Ponti sul Mincio,,"2272","0",15212.46422070000,11728551.67039999925
10.8022950079319,45.6180773792583,"2","5","23","23018","023018",Caprino Veronese,,"8065","0",31765.78431110000,47849309.06830000132
11.1986862561121,45.145162143082,"2","5","23","23019","023019",Casaleone,,"5939","0",34847.48618660000,38861617.88710000366
11.4033014409411,45.0894872229161,"2","5","23","23020","023020",Castagnaro,,"3930","0",25886.98943820000,35333848.53450000286
10.9488600977238,45.358795824889,"2","5","23","23021","023021",Castel d'Azzano,,"11739","0",15697.68832510000,9736522.47282000072
10.7404339213425,45.444385542735,"2","5","23","23022","023022",Castelnuovo del Garda,,"12199","0",40232.45168050000,34657139.92880000174
10.7779737546537,45.5310649763517,"2","5","23","23023","023023",Cavaion Veronese,,"5471","0",16445.24829480000,12912842.97069999948
11.2113873503647,45.4826551334587,"2","5","23","23024","023024",Cazzano di Tramigna,,"1555","0",20678.33973780000,12755945.08520000055
11.2182369339065,45.1743269546903,"2","5","23","23025","023025",Cerea,,"16251","0",60153.17332870000,70711176.04940000176
11.0316669733062,45.5692193749798,"2","5","23","23026","023026",Cerro Veronese,,"2434","0",15330.40624700000,10644204.75819999911
11.3983727286755,45.3083527340438,"2","5","23","23027","023027",Cologna Veneta,,"8607","0",35328.76122410000,42150658.79330000281
11.3957995587705,45.7380732795326,"2","5","24","24095","024095",Santorso,,"5746","0",17781.68840190000,13373971.18209999986
11.3725492491051,45.6818405028336,"2","5","24","24096","024096",San Vito di Leguzzano,,"3584","0",13848.88866300000,6251763.24743000045
11.5230262364005,45.7014922259521,"2","5","24","24097","024097",Sarcedo,,"5303","0",21542.15719350000,13739949.48330000043
11.4142402455703,45.4213011673672,"2","5","24","24098","024098",Sarego,,"6641","0",21839.58122870000,24468807.25769999996
11.6476112483325,45.6847829330362,"2","5","24","24099","024099",Schiavon,,"2600","0",13683.59129890000,11729824.30859999917
11.3492933824186,45.7262105360881,"2","5","24","24100","024100",Schio,,"39131","0",48281.82200950000,66015320.44839999825
11.7214040971753,45.8438065225586,"2","5","24","24101","024101",Solagna,,"1895","0",23161.40181980000,15659304.52630000003
11.5162095059545,45.3516539368876,"2","5","24","24102","024102",Sossano,,"4401","0",24933.30063970000,20580412.34079999849
11.4317328275914,45.5387179795793,"2","5","24","24103","024103",Sovizzo,,"7034","0",17422.65465370000,15793621.17899999954
11.7346735307095,45.6867922230157,"2","5","24","24104","024104",Tezze sul Brenta,,"12600","0",25329.14251600000,17795436.95699999854
11.4839306026524,45.6908761637052,"2","5","24","24105","024105",Thiene,,"23254","0",22434.19638470000,19992963.38159999996
11.3317204670537,45.8557717581889,"2","5","24","24106","024106",Tonezza del Cimone,,"577","0",18636.61865530000,14011841.29560000077
11.2960979861074,45.7176625379462,"2","5","24","24107","024107",Torrebelvicino,,"5989","0",21117.39568740000,21317788.73369999975
12.1485010842037,45.6946204465149,"2","5","26","26055","026055",Paese,,"21432","0",28318.91850060000,38262297.61840000004
11.9713415109998,45.8650755497799,"2","5","26","26056","026056",Pederobba,,"7573","0",26686.87195560000,27105382.74219999835
12.1775906595255,45.905788805273,"2","5","26","26057","026057",Pieve di Soligo,,"12057","0",23441.69285010000,19476485.09479999915
12.4664713951677,45.7321866446337,"2","5","26","26058","026058",Ponte di Piave,,"8312","0",37327.95429680000,32007395.55270000175
12.1959320844787,45.7220743452365,"2","5","26","26059","026059",Ponzano Veneto,,"12194","0",20449.15286450000,22808991.26619999856
12.536599793772,45.8518564365123,"2","5","26","26060","026060",PortobuffolÃ¨,,"790","0",12563.87029340000,5036834.83820000011
11.8628418294712,45.8664378581767,"2","5","26","26061","026061",Possagno,,"2195","0",19253.69281200000,12110751.38539999910
12.1921968216721,45.7550333602197,"2","5","26","26062","026062",Povegliano,,"5052","0",18678.55127940000,12815540.66159999929
12.226792077423,45.607263121517,"2","5","26","26063","026063",Preganziol,,"16772","0",26197.00738960000,22687744.74480000138
12.1554752513069,45.642977300306,"2","5","26","26064","026064",Quinto di Treviso,,"9745","0",22271.09242040000,18951322.63949999958
12.2129920756706,45.917039391374,"2","5","26","26065","026065",Refrontolo,,"1824","0",20605.51822870000,12561819.06670000032
11.9668248434247,45.635644966916,"2","5","26","26066","026066",Resana,,"9290","0",22801.53244400000,25284884.46480000019
10.7558201027607,45.1924589212446,"1","3","20","20045","020045",Porto Mantovano,,"15918","0",37715.76661720000,36960709.77300000191
11.0467426577335,45.0338372116768,"1","3","20","20046","020046",Quingentole,,"1194","0",20997.85644440000,13903227.88489999995
10.9944051542906,45.0011166726721,"1","3","20","20047","020047",Quistello,,"5722","0",44530.28962450000,45937559.84860000014
10.5173877858442,45.1724514058173,"1","3","20","20048","020048",Redondesco,,"1335","0",22233.09342770000,19001903.86490000039
11.135935596003,45.0402826206145,"1","3","20","20049","020049",Revere,,"2545","0",17724.23470280000,14412850.19830000028
10.4475901178196,45.0686918245062,"1","3","20","20050","020050",Rivarolo Mantovano,,"2608","0",23953.42829090000,25300097.83280000091
10.6424925268348,45.1949637490938,"1","3","20","20051","020051",Rodigo,,"5360","0",30937.06223470000,41865781.67999999970
10.9487103062046,45.1229266661035,"1","3","20","20052","020052",Roncoferraro,,"7201","0",41523.68634260000,63488928.27690000087
10.8075793554182,45.2611836291045,"1","3","20","20053","020053",Roverbella,,"8500","0",39602.16062800000,63164446.74509999901
11.1886372383983,45.4280088991264,"2","5","23","23028","023028",Colognola ai Colli,,"8141","0",23231.65198700000,20930820.74659999833
11.1419812305534,45.2041545471012,"2","5","23","23029","023029",Concamarise,,"1078","0",14103.37681330000,7916418.62028999999
10.7369642895305,45.5921752586167,"2","5","23","23030","023030",Costermano,,"3586","0",22302.98928560000,15716904.39509999938
10.8772022612247,45.6198871141657,"2","5","23","23031","023031",DolcÃ¨,,"2573","0",49334.18893180000,31303594.26370000094
10.973186564431,45.2423454868412,"2","5","23","23032","023032",ErbÃ¨,,"1841","0",20286.98318270000,16662407.18070000038
10.9972389744154,45.6604732225095,"2","5","23","23033","023033",Erbezzo,,"767","0",29833.27135830000,31763076.87379999831
10.8469310613075,45.6824107140894,"2","5","23","23034","023034",Ferrara di Monte Baldo,,"221","0",26654.25038220000,26637439.45619999990
10.8900998243835,45.5822118749344,"2","5","23","23035","023035",Fumane,,"4151","0",33435.82548920000,34263449.46710000187
10.6888445222068,45.5766344354029,"2","5","23","23036","023036",Garda,,"3978","0",20897.10778060000,14784620.93119999953
11.094682502347,45.13492177547,"2","5","23","23037","023037",Gazzo Veronese,,"5477","0",42905.16727910000,56970327.22540000081
11.6302648810491,45.5267742756129,"2","5","24","24108","024108",Torri di Quartesolo,,"11755","0",18713.10865000000,18696528.26979999989
11.3478723507358,45.5664244207676,"2","5","24","24110","024110",Trissino,,"8620","0",23800.59964140000,21834587.97489999980
11.2841578167786,45.6469101657715,"2","5","24","24111","024111",Valdagno,,"26575","0",31076.56049660000,49578871.15929999948
11.357978253009,45.8778049330902,"2","5","24","24112","024112",Valdastico,,"1389","0",35188.16962840000,23637830.13430000097
11.2286376621029,45.7512584552967,"2","5","24","24113","024113",Valli del Pasubio,,"3345","0",30807.54298430000,49072322.46589999646
11.6500271425613,45.8626041712561,"2","5","24","24114","024114",Valstagna,,"1851","0",40111.54026180000,25559642.03020000085
11.3589940801467,45.784227233638,"2","5","24","24115","024115",Velo d'Astico,,"2400","0",23542.22585560000,21735222.18219999969
11.5540176924248,45.5445681683066,"2","5","24","24116","024116",Vicenza,,"111500","1",53427.35581430000,80992087.69789999723
12.2272894316471,46.0001909636384,"2","5","26","26067","026067",Revine Lago,,"2241","0",20104.91749790000,18783888.41510000080
11.9128159710827,45.7263551820857,"2","5","26","26068","026068",Riese Pio X,,"10858","0",30270.10300500000,30508437.03869999945
12.3960637229691,45.6123835671008,"2","5","26","26069","026069",Roncade,,"14037","0",43739.88866690000,61863466.36569999903
12.5203227336052,45.7031769809603,"2","5","26","26070","026070",Salgareda,,"6599","0",27420.02555820000,27594524.09319999814
12.3872183531437,45.6861382387861,"2","5","26","26071","026071",San Biagio di Callalta,,"13039","0",43638.54884180000,48876638.50760000199
12.3634392885036,45.9058752533048,"2","5","26","26072","026072",San Fior,,"6813","0",24284.90328540000,17888102.70659999922
12.2480776379786,45.908124175223,"2","5","26","26073","026073",San Pietro di Feletto,,"5355","0",25483.86453420000,19189349.36520000175
12.392463791086,45.7922586772458,"2","5","26","26074","026074",San Polo di Piave,,"4929","0",21337.27785970000,21250360.04800000042
12.2903175424417,45.8328535623661,"2","5","26","26075","026075",Santa Lucia di Piave,,"9081","0",24233.30057660000,20130782.48609999940
12.3491635334531,45.8827778469994,"2","5","26","26076","026076",San Vendemiano,,"10080","0",21160.22553790000,18614037.76529999822
11.8383971596724,45.7769745158777,"2","5","26","26077","026077",San Zenone degli Ezzelini,,"7391","0",21500.26668120000,20485035.91710000113
10.5152926243337,45.0069392960942,"1","3","20","20054","020054",Sabbioneta,,"4313","0",32669.14642880000,37255347.99319999665
10.9296244161769,45.0344958843092,"1","3","20","20055","020055",San Benedetto Po,,"7724","0",52769.87894820000,69464883.92849999666
11.0164053370124,44.9677193284091,"1","3","20","20056","020056",San Giacomo delle Segnate,,"1779","0",20352.22632890000,15850369.06809999980
10.851836408729,45.1844417796141,"1","3","20","20057","020057",San Giorgio di Mantova,,"9398","0",30365.51011540000,25020746.32629999891
11.0654922114575,44.9714189023537,"1","3","20","20058","020058",San Giovanni del Dosso,,"1298","0",24244.41026210000,15000710.23200000077
10.5296360917667,45.0951002448162,"1","3","20","20059","020059",San Martino dall'Argine,,"1811","0",20003.31010050000,17359257.63430000097
11.0690498900612,45.0012820487311,"1","3","20","20060","020060",Schivenoglia,,"1240","0",16953.50955300000,13501405.15059999935
11.2677655003813,44.9823048979225,"1","3","20","20061","020061",Sermide,,"6262","0",38014.90937680000,56830301.90690000355
11.079604461084,45.0749808730498,"1","3","20","20062","020062",Serravalle a Po,,"1593","0",22944.43021250000,26073645.72030000016
10.5562225551117,45.3683661440946,"1","3","20","20063","020063",Solferino,,"2531","0",14895.90282340000,12908631.06629999913
11.0176266462427,45.5466178891803,"2","5","23","23038","023038",Grezzana,,"10827","0",40615.55654000000,49597588.15219999850
11.1769351136035,45.4688543018636,"2","5","23","23039","023039",Illasi,,"5302","0",25000.32638950000,24693901.74379999936
11.0209300016179,45.2775409132139,"2","5","23","23040","023040",Isola della Scala,,"11457","0",41411.18380840000,68924402.20659999549
11.1899389697357,45.2777274041311,"2","5","23","23041","023041",Isola Rizza,,"3255","0",19494.16823880000,17220085.45120000094
11.1317342065152,45.441065090926,"2","5","23","23042","023042",Lavagno,,"8101","0",19486.02915970000,14139576.98900000006
10.7105836601011,45.4860835099364,"2","5","23","23043","023043",Lazise,,"6695","0",33706.76887330000,62909349.41579999775
11.3010391497906,45.1643914192948,"2","5","23","23044","023044",Legnago,,"24992","0",56552.12120520000,78432194.33429999650
10.8305357194741,45.7688035473692,"2","5","23","23045","023045",Malcesine,,"3685","0",37739.45022130000,68891067.92530000210
10.9157595519331,45.5581105752233,"2","5","23","23046","023046",Marano di Valpolicella,,"3083","0",20602.64319270000,18782505.89389999956
11.1224000695233,45.4884953276512,"2","5","23","23047","023047",Mezzane di Sotto,,"2463","0",19814.92851260000,19921046.16050000116
11.5258139706877,45.3913786066674,"2","5","24","24117","024117",Villaga,,"1963","0",22783.81774510000,23361118.17379999906
11.4983720749731,45.6482903988294,"2","5","24","24118","024118",Villaverla,,"6169","0",22503.39038230000,15910292.15650000051
11.4479638637206,45.7217005795582,"2","5","24","24119","024119",ZanÃ¨,,"6642","0",11782.74087820000,7528563.19086000044
11.3747281614834,45.4763899188091,"2","5","24","24120","024120",Zermeghedo,,"1358","0",7382.21068988000,3279123.22013999987
11.4938055244377,45.4379198445921,"2","5","24","24121","024121",Zovencedo,,"796","0",12737.21390280000,9458578.67757000029
11.5010128003533,45.730314971314,"2","5","24","24122","024122",Zugliano,,"6690","0",16112.11781520000,13573309.89550000057
12.0475387424087,46.302823950159,"2","5","25","25001","025001",Agordo,,"4249","0",25788.86701900000,24113243.43730000034
11.8860365316923,45.9079519716749,"2","5","25","25002","025002",Alano di Piave,,"2926","0",27740.87118200000,36482286.44030000269
12.0370356390795,46.4040259418992,"2","5","25","25003","025003",Alleghe,,"1331","0",30406.89514620000,29569262.04030000046
11.7435319322592,45.9771012300358,"2","5","25","25004","025004",ArsiÃ¨,,"2465","0",39372.27588510000,64695508.35419999808
12.3912168458797,45.9931929786574,"2","5","26","26078","026078",Sarmede,,"3174","0",18242.66495890000,18033569.66209999844
11.9700471528084,45.9338692562504,"2","5","26","26079","026079",Segusino,,"1941","0",21210.09969270000,18046927.53009999916
12.1432093772812,45.866374457811,"2","5","26","26080","026080",Sernaglia della Battaglia,,"6325","0",20424.91426440000,20213451.65969999880
12.3250131392761,45.6403871488316,"2","5","26","26081","026081",Silea,,"9923","0",30357.33108580000,18842942.77019999921
12.2741073902174,45.7757153494736,"2","5","26","26082","026082",Spresiano,,"11659","0",21918.06174830000,26174835.67799999937
12.2292474272371,45.8515017906567,"2","5","26","26083","026083",Susegana,,"11702","0",30699.18585970000,43973187.70560000092
12.2251117813702,45.963373882343,"2","5","26","26084","026084",Tarzo,,"4583","0",20974.48245320000,23865303.59329999983
12.0930611557123,45.7349421084538,"2","5","26","26085","026085",Trevignano,,"10565","0",23662.75969980000,26653642.20809999853
12.2276932929281,45.663237088114,"2","5","26","26086","026086",Treviso,,"81014","1",40545.20378930000,55648225.00789999962
12.0159265359032,45.9130576168886,"2","5","26","26087","026087",Valdobbiadene,,"10690","0",39162.61008110000,63119518.96760000288
12.3833658354814,45.8288973504353,"2","5","26","26088","026088",Vazzola,,"7009","0",27368.75006480000,25407435.52659999952
11.0253219791052,45.0804975370848,"1","3","20","20064","020064",Sustinente,,"2240","0",27751.36747010000,25852531.28409999982
10.7437285227005,45.0039488320642,"1","3","20","20065","020065",Suzzara,,"20545","0",49695.47986400000,60276123.45149999857
10.5822238175191,44.9765329290418,"1","3","20","20066","020066",Viadana,,"19157","0",76741.01642920000,104232418.81299999356
11.1128327954192,45.0040282362803,"1","3","20","20067","020067",Villa Poma,,"2033","0",16066.31888590000,14002064.40540000051
11.0153237870975,45.1379050991159,"1","3","20","20068","020068",Villimpenta,,"2205","0",21851.96981940000,14554428.47120000049
10.8135612698732,45.1071083915688,"1","3","20","20069","020069",Virgilio,,"10913","0",33266.34405580000,31340333.83689999953
10.6650205822672,45.3140248629221,"1","3","20","20070","020070",Volta Mantovana,,"7298","0",32428.44573660000,51104815.86909999698
11.3525190045472,45.2489674625268,"2","5","23","23048","023048",Minerbe,,"4667","0",23539.74420790000,30199442.30270000175
11.267723286793,45.4777161717741,"2","5","23","23049","023049",Montecchia di Crosara,,"4462","0",28935.90650010000,21013181.75549999997
11.2866395640706,45.4361550298986,"2","5","23","23050","023050",Monteforte d'Alpone,,"8410","0",19695.65740310000,20656939.32409999892
10.8382666820638,45.3089124723875,"2","5","23","23051","023051",Mozzecane,,"7005","0",26892.01967810000,24863216.05339999869
10.9528889598993,45.5385463570297,"2","5","23","23052","023052",Negrar,,"16935","0",32336.04292370000,40265328.49790000170
11.0644327777254,45.1875196665729,"2","5","23","23053","023053",Nogara,,"8574","0",35529.47045820000,37837190.99069999903
10.8791624861039,45.2803287061408,"2","5","23","23054","023054",Nogarole Rocca,,"3455","0",24320.09056980000,29700254.39699999988
